Oscilloscope data. 
Time step = 50,00 nS
Voltage step = 3,125 mV
Zero level = 131

N 	Smpl.	Trig
314	126	0
315	125	0
316	126	0
317	126	0
318	126	0
319	126	0
320	127	1
321	126	1
322	126	1
323	126	1
324	126	1
325	126	1
326	126	1
327	127	1
328	126	1
329	126	1
330	127	1
331	236	1
332	233	1
333	128	1
334	223	1
335	235	1
336	148	1
337	129	1
338	234	1
339	234	1
340	132	1
341	150	1
342	237	1
343	192	1
344	129	1
345	235	1
346	238	1
347	133	1
348	128	1
349	126	1
350	126	1
351	126	1
352	126	1
353	126	1
354	126	1
355	126	1
356	126	1
357	126	1
358	126	1
359	126	1
360	125	1
361	126	1
362	126	1
363	126	1
364	126	1
365	126	1
366	125	1
367	126	1
368	126	1
369	125	1
370	126	1
371	126	1
372	126	1
373	126	1
374	126	1
375	126	1
376	126	1
377	126	1
378	126	1
379	126	1
380	126	1
381	126	1
382	126	1
383	125	1
384	126	1
385	125	1
386	126	1
387	126	1
388	126	1
389	126	1
390	126	1
391	125	1
392	126	1
393	126	1
394	126	1
395	126	1
396	126	1
397	126	1
398	126	1
399	126	1
400	126	1
401	125	1
402	126	1
403	126	1
404	125	1
405	126	1
406	126	1
407	126	1
408	126	1
409	126	1
410	126	1
411	126	1
412	125	1
413	126	1
414	126	1
415	126	1
416	125	1
417	126	1
418	126	1
419	126	1
420	126	1
421	126	1
422	125	1
423	127	1
424	126	1
425	126	1
426	126	1
427	126	1
428	126	1
429	126	1
430	126	1
431	125	1
432	126	1
433	126	1
434	126	1
435	126	1
436	126	1
437	126	1
438	126	1
439	126	1
440	126	1
441	126	1
442	126	1
443	126	1
444	126	1
445	126	1
446	126	1
447	126	1
448	126	1
449	126	1
450	126	0
451	126	0
452	126	0
453	126	0
454	125	0
455	126	0
456	125	0
457	126	0
458	126	0
459	126	0
460	126	0
461	126	0
462	125	0
463	126	0
464	126	0
465	126	0
466	126	0
467	126	0
468	126	0
469	126	0
470	126	0
471	126	0
472	126	0
473	126	0
474	126	0
475	126	0
476	126	0
477	126	0
478	126	0
479	126	0
480	126	0
481	125	0
482	126	0
483	126	0
484	126	0
485	126	0
486	126	0
487	126	0
488	126	0
489	126	0
490	126	0
491	126	0
492	126	0
493	126	0
494	126	0
495	126	0
496	126	0
497	127	0
498	126	0
499	126	0
500	127	0
501	126	0
502	126	0
503	126	0
504	125	0
505	126	0
506	126	0
507	126	0
508	126	0
509	126	0
510	126	0
511	126	0
512	126	0
513	126	0
514	126	0
515	126	0
516	125	0
517	126	0
518	125	0
519	126	0
520	126	0
521	126	0
522	126	0
523	126	0
524	126	0
525	126	0
526	126	0
527	126	0
528	126	0
529	126	0
530	126	0
531	126	0
532	126	0
533	126	0
534	126	0
535	126	0
536	126	0
537	126	0
538	126	1
539	126	1
540	126	1
541	126	1
542	126	1
543	125	1
544	126	1
545	126	1
546	126	1
547	125	1
548	127	1
549	235	1
550	232	1
551	126	1
552	207	1
553	235	1
554	161	1
555	125	1
556	235	1
557	233	1
558	122	1
559	129	1
560	237	1
561	227	1
562	125	1
563	237	1
564	238	1
565	127	1
566	125	1
567	126	1
568	126	1
569	125	1
570	126	1
571	126	1
572	126	1
573	126	1
574	126	1
575	126	1
576	126	1
577	126	1
578	127	1
579	126	1
580	126	1
581	126	1
582	126	1
583	125	1
584	126	1
585	126	1
586	126	1
587	126	1
588	126	1
589	126	1
590	126	1
591	126	1
592	126	1
593	126	1
594	126	1
595	126	1
596	126	1
597	126	1
598	125	1
599	126	1
600	126	1
601	126	1
602	126	1
603	126	1
604	126	1
605	125	1
606	126	1
607	126	1
608	126	1
609	126	1
610	126	1
611	126	1
612	126	1
613	126	1
614	126	1
615	126	1
616	126	1
617	125	1
618	126	1
619	126	1
620	126	1
621	125	1
622	126	1
623	126	1
624	126	1
625	126	1
626	126	1
627	126	1
628	126	1
629	126	1
630	126	1
631	126	1
632	126	1
633	126	1
634	125	1
635	126	1
636	126	1
637	126	1
638	126	1
639	126	1
640	126	1
641	126	1
642	126	1
643	126	1
644	126	1
645	126	1
646	126	1
647	125	1
648	126	1
649	126	1
650	126	1
651	126	1
652	126	1
653	125	1
654	126	1
655	126	1
656	126	1
657	126	1
658	126	1
659	126	1
660	126	1
661	125	1
662	126	1
663	126	1
664	126	1
665	126	1
666	126	1
667	126	1
668	126	0
669	126	0
670	125	0
671	126	0
672	126	0
673	125	0
674	125	0
675	126	0
676	125	0
677	126	0
678	126	0
679	126	0
680	126	0
681	126	0
682	126	0
683	126	0
684	125	0
685	126	0
686	125	0
687	126	0
688	125	0
689	126	0
690	125	0
691	126	0
692	125	0
693	126	0
694	126	0
695	126	0
696	125	0
697	126	0
698	125	0
699	126	0
700	126	0
701	126	0
702	126	0
703	126	0
704	126	0
705	126	0
706	125	0
707	126	0
708	126	0
709	126	0
710	126	0
711	126	0
712	126	0
713	126	0
714	126	0
715	126	0
716	125	0
717	126	0
718	126	0
719	126	0
720	126	0
721	127	0
722	126	0
723	126	0
724	125	0
725	126	0
726	125	0
727	126	0
728	125	0
729	126	0
730	126	0
731	126	0
732	126	0
733	126	0
734	126	0
735	126	0
736	126	0
737	126	0
738	126	0
739	126	0
740	127	0
741	126	0
742	126	0
743	125	0
744	126	0
745	126	0
746	126	0
747	126	0
748	126	0
749	126	0
750	126	0
751	126	0
752	126	0
753	126	0
754	126	0
755	126	0
756	126	1
757	126	1
758	126	1
759	126	1
760	126	1
761	126	1
762	126	1
763	126	1
764	126	1
765	126	1
766	126	1
767	235	1
768	233	1
769	123	1
770	127	1
771	235	1
772	231	1
773	125	1
774	229	1
775	236	1
776	123	1
777	126	1
778	237	1
779	233	1
780	123	1
781	213	1
782	239	1
783	161	1
784	125	1
785	126	1
786	126	1
787	126	1
788	126	1
789	126	1
790	126	1
791	126	1
792	126	1
793	126	1
794	126	1
795	126	1
796	126	1
797	125	1
798	126	1
799	126	1
800	126	1
801	126	1
802	126	1
803	126	1
804	126	1
805	126	1
806	126	1
807	126	1
808	126	1
809	126	1
810	126	1
811	126	1
812	126	1
813	126	1
814	126	1
815	127	1
816	126	1
817	125	1
818	126	1
819	126	1
820	126	1
821	126	1
822	125	1
823	126	1
824	126	1
825	126	1
826	126	1
827	126	1
828	126	1
829	126	1
830	126	1
831	126	1
832	126	1
833	126	1
834	126	1
835	126	1
836	126	1
837	126	1
838	126	1
839	126	1
840	126	1
841	126	1
842	126	1
843	126	1
844	126	1
845	126	1
846	126	1
847	125	1
848	126	1
849	126	1
850	126	1
851	126	1
852	126	1
853	125	1
854	126	1
855	126	1
856	126	1
857	126	1
858	126	1
859	126	1
860	126	1
861	126	1
862	125	1
863	126	1
864	126	1
865	126	1
866	126	1
867	125	1
868	126	1
869	126	1
870	125	1
871	126	1
872	126	1
873	126	1
874	126	1
875	126	1
876	126	1
877	126	1
878	126	1
879	126	1
880	126	1
881	126	1
882	127	1
883	126	1
884	125	1
885	126	1
886	126	1
887	126	0
888	126	0
889	126	0
890	126	0
891	126	0
892	126	0
893	126	0
894	126	0
895	125	0
896	127	0
897	126	0
898	126	0
899	126	0
900	126	0
901	127	0
902	126	0
903	126	0
904	126	0
905	125	0
906	126	0
907	126	0
908	126	0
909	126	0
910	126	0
911	126	0
912	126	0
913	125	0
914	126	0
915	126	0
916	126	0
917	126	0
918	125	0
919	126	0
920	126	0
921	126	0
922	126	0
923	126	0
924	126	0
925	126	0
926	126	0
927	126	0
928	125	0
929	126	0
930	126	0
931	125	0
932	126	0
933	126	0
934	125	0
935	126	0
936	126	0
937	126	0
938	126	0
939	126	0
940	125	0
941	126	0
942	126	0
943	126	0
944	126	0
945	127	0
946	126	0
947	126	0
948	125	0
949	126	0
950	126	0
951	126	0
952	126	0
953	126	0
954	126	0
955	126	0
956	125	0
957	126	0
958	126	0
959	126	0
960	125	0
961	126	0
962	125	0
963	126	0
964	126	0
965	126	0
966	126	0
967	126	0
968	125	0
969	126	0
970	126	0
971	126	0
972	126	0
973	126	0
974	126	0
975	126	1
976	126	1
977	126	1
978	126	1
979	126	1
980	126	1
981	126	1
982	126	1
983	126	1
984	126	1
985	126	1
986	236	1
987	235	1
988	126	1
989	153	1
990	235	1
991	192	1
992	129	1
993	232	1
994	236	1
995	132	1
996	129	1
997	236	1
998	235	1
999	128	1
