Oscilloscope data. 
Time step = 100,0 nS
Voltage step = 31,25 mV
Zero level = 51

N 	Smpl.	Trig
535	179	0
536	179	0
537	179	0
538	179	0
539	179	0
540	179	0
541	178	0
542	179	0
543	179	0
544	179	0
545	179	0
546	179	0
547	179	0
548	179	0
549	179	0
550	179	0
551	179	0
552	179	0
553	83	0
554	51	0
555	49	0
556	50	0
557	50	0
558	50	0
559	51	0
560	50	0
561	51	0
562	51	0
563	145	0
564	178	0
565	179	0
566	179	0
567	178	0
568	179	0
569	179	0
570	179	0
571	179	0
572	179	0
573	179	0
574	179	0
575	179	0
576	179	0
577	179	0
578	179	0
579	179	0
580	179	0
581	179	0
582	179	0
583	179	0
584	179	0
585	179	0
586	179	0
587	179	0
588	179	0
589	179	0
590	179	0
591	179	0
592	179	0
593	179	0
594	178	0
595	179	0
596	179	0
597	179	0
598	179	0
599	179	0
600	179	0
601	179	0
602	179	0
603	179	0
604	178	0
605	179	0
606	179	0
607	179	0
608	179	0
609	179	0
610	179	0
611	179	0
612	179	0
613	179	0
614	179	0
615	179	0
616	179	0
617	179	0
618	179	0
619	179	0
620	178	0
621	179	0
622	179	0
623	179	0
624	179	0
625	179	0
626	179	0
627	179	0
628	179	0
629	179	0
630	179	0
631	179	0
632	179	0
633	83	0
634	51	0
635	50	0
636	50	0
637	49	0
638	50	0
639	50	0
640	50	0
641	51	0
642	50	0
643	144	0
644	179	0
645	179	0
646	179	0
647	179	0
648	179	0
649	179	0
650	179	0
651	179	0
652	179	0
653	179	0
654	179	0
655	179	0
656	179	0
657	179	0
658	179	0
659	179	0
660	179	0
661	179	0
662	178	0
663	179	0
664	179	0
665	179	0
666	179	0
667	179	0
668	179	0
669	179	0
670	179	0
671	179	0
672	179	0
673	179	0
674	178	0
675	179	0
676	179	0
677	179	0
678	179	0
679	179	0
680	179	0
681	179	0
682	179	0
683	179	0
684	179	0
685	179	0
686	179	0
687	179	0
688	179	0
689	179	0
690	179	0
691	179	0
692	179	0
693	179	0
694	179	0
695	179	0
696	179	0
697	179	0
698	179	0
699	179	0
700	179	0
701	179	0
702	179	0
703	179	0
704	179	0
705	178	0
706	179	0
707	179	0
708	179	0
709	179	0
710	179	0
711	179	0
712	179	0
713	83	0
714	51	0
715	50	0
716	49	0
717	50	0
718	50	0
719	50	0
720	50	0
721	50	0
722	51	0
723	145	0
724	179	0
725	179	0
726	179	0
727	179	0
728	179	0
729	178	0
730	179	0
731	179	0
732	179	0
733	179	0
734	179	0
735	179	0
736	179	0
737	179	0
738	179	0
739	179	0
740	179	0
741	178	0
742	179	0
743	179	0
744	179	0
745	179	0
746	179	0
747	179	0
748	179	0
749	179	0
750	179	0
751	179	0
752	179	0
753	179	0
754	179	0
755	179	0
756	179	0
757	179	0
758	179	0
759	179	0
760	179	0
761	178	0
762	179	0
763	179	0
764	179	0
765	178	0
766	179	0
767	179	0
768	179	0
769	179	0
770	179	0
771	179	0
772	179	0
773	179	0
774	179	0
775	178	0
776	179	0
777	179	0
778	179	0
779	179	0
780	179	0
781	179	0
782	179	0
783	179	0
784	179	0
785	179	0
786	179	0
787	179	0
788	179	0
789	179	0
790	179	0
791	179	0
792	179	0
793	83	0
794	51	0
795	51	0
796	50	0
797	50	0
798	51	0
799	51	0
800	50	0
801	50	0
802	50	0
803	145	0
804	178	0
805	179	0
806	179	0
807	179	0
808	179	0
809	179	0
810	179	0
811	179	0
812	179	0
813	179	0
814	179	0
815	179	0
816	179	0
817	179	0
818	179	0
819	178	0
820	179	0
821	179	0
822	179	0
823	179	0
824	179	0
825	179	0
826	179	0
827	179	0
828	179	0
829	179	0
830	179	0
831	179	0
832	179	0
833	179	0
834	179	0
835	179	0
836	179	0
837	179	0
838	179	0
839	179	0
840	179	0
841	179	0
842	179	0
843	179	0
844	179	0
845	179	0
846	179	0
847	179	0
848	179	0
849	179	0
850	179	0
851	179	0
852	179	0
853	179	0
854	179	0
855	179	0
856	179	0
857	179	0
858	179	0
859	179	0
860	179	0
861	179	0
862	179	0
863	179	0
864	179	0
865	179	0
866	179	0
867	179	0
868	179	0
869	179	0
870	179	0
871	178	0
872	179	0
873	83	0
874	51	0
875	50	0
876	50	0
877	49	0
878	51	0
879	50	0
880	50	0
881	50	0
882	50	0
883	145	0
884	178	0
885	179	0
886	179	0
887	179	0
888	179	0
889	179	0
890	179	0
891	179	0
892	179	0
893	179	0
894	178	0
895	179	0
896	179	0
897	179	0
898	179	0
899	179	0
900	179	0
901	179	0
902	178	0
903	179	0
904	179	0
905	179	0
906	179	0
907	179	0
908	179	0
909	178	0
910	179	0
911	179	0
912	179	0
913	179	0
914	179	0
915	179	0
916	179	0
917	179	0
918	179	0
919	179	0
920	179	0
921	179	0
922	179	0
923	179	0
924	179	0
925	179	0
926	179	0
927	179	0
928	178	0
929	179	0
930	179	0
931	179	0
932	179	0
933	178	0
934	179	0
935	179	0
936	179	0
937	179	0
938	179	0
939	179	0
940	179	0
941	179	0
942	178	0
943	179	0
944	179	0
945	179	0
946	179	0
947	179	0
948	179	0
949	179	0
950	179	0
951	179	0
952	179	0
953	83	0
954	51	0
955	50	0
956	49	0
957	49	0
958	50	0
959	50	0
960	51	0
961	50	0
962	50	0
963	145	0
964	178	0
965	179	0
966	179	0
967	179	0
968	179	0
969	179	0
970	179	0
971	179	0
972	179	0
973	179	0
974	179	0
975	179	0
976	179	0
977	179	0
978	179	0
979	179	0
980	179	0
981	179	0
982	179	0
983	179	0
984	179	0
985	179	0
986	179	0
987	179	0
988	179	0
989	179	0
990	179	0
991	179	0
992	179	0
993	179	0
994	179	0
995	179	0
996	179	0
997	179	0
998	179	0
999	179	0
